focus_id,required_focus_id
AUS_lawmaking_leniency,AUS_invite_the_entente
AUS_empowering_the_chancellor,AUS_lawmaking_leniency
AUS_join_the_research_program,AUS_lawmaking_leniency
AUS_the_right_to_self_determination,AUS_join_the_research_program
AUS_our_brothers_in_the_east,AUS_the_right_to_self_determination
AUS_deal_with_the_german_threat,AUS_union_of_danubian_socialist_republics
AUS_end_european_fascism,AUS_deal_with_the_german_threat
AUS_the_danubian_federation,AUS_hold_elections
AUS_invite_danubian_countries,AUS_the_danubian_federation
AUS_danubian_unity,AUS_invite_danubian_countries
AUS_inviting_the_observers,AUS_danubian_unity
AUS_unexpected_alliances,AUS_danubian_unity
AUS_diplomatic_effort,AUS_unexpected_alliances
AUS_protector_of_the_danube,AUS_diplomatic_effort
AUS_via_danube_to_europe,AUS_diplomatic_effort
AUS_reinstate_the_imperial_council,AUS_austria_against_fascism
AUS_legacy_of_the_empire,AUS_reinstate_the_imperial_council
AUS_repeal_the_habsburgergesetz,AUS_legacy_of_the_empire
AUS_bring_back_the_habsburg_rule,AUS_legacy_of_the_empire
AUS_rebellious_rearmament,AUS_repeal_the_habsburgergesetz
AUS_strengthen_legitimistische_corps,AUS_rebellious_rearmament
AUS_legitimistische_studentenverbindung,AUS_rebellious_rearmament
AUS_sturmscharen_support,AUS_strengthen_legitimistische_corps
AUS_eiserne_legion,AUS_sturmscharen_support
AUS_legitimistische_jugend,AUS_legitimistische_studentenverbindung
AUS_repeal_the_adelsaufhebungsgesetz,AUS_legitimistische_studentenverbindung
AUS_the_evidenzburo,AUS_repeal_the_adelsaufhebungsgesetz
AUS_the_royals_of_liechtenstein,AUS_the_evidenzburo
AUS_osterreichische_akademie,AUS_the_royals_of_liechtenstein
AUS_royal_scientific_grants,AUS_osterreichische_akademie
AUS_war_against_bolshevism,AUS_the_royals_of_liechtenstein
AUS_crusade_on_communism,AUS_war_against_bolshevism
AUS_demand_hungarian_submission,AUS_rebellious_rearmament
AUS_join_the_axis,AUS_demand_hungarian_submission
AUS_reforming_the_central_powers,AUS_demand_hungarian_submission
AUS_a_royal_alliance,AUS_demand_hungarian_submission
AUS_subjugate_lands_of_old,AUS_demand_hungarian_submission
AUS_the_silesian_question,AUS_subjugate_lands_of_old
AUS_tighten_control_of_subjects,AUS_subjugate_lands_of_old
AUS_reclaim_habsburg,AUS_tighten_control_of_subjects
AUS_war_against_guarantors,AUS_tighten_control_of_subjects
AUS_renew_claims_in_italy,AUS_tighten_control_of_subjects
AUS_extend_italian_claims,AUS_renew_claims_in_italy
AUS_strike_deal_with_italy,AUS_tighten_control_of_subjects
AUS_for_a_better_future,AUS_strike_deal_with_italy
AUS_bring_hungary_back_into_the_fold,AUS_rebellious_rearmament
AUS_the_czechoslovakian_lands,AUS_bring_hungary_back_into_the_fold
AUS_reclaiming_yugoslavian_territories,AUS_bring_hungary_back_into_the_fold
AUS_take_albania,AUS_reclaiming_yugoslavian_territories
AUS_take_back_galicia,AUS_reclaiming_yugoslavian_territories
AUS_demand_romanian_lands,AUS_reclaiming_yugoslavian_territories
AUS_integrate_northwest,AUS_demand_romanian_lands
AUS_integrate_hungary,AUS_demand_romanian_lands
AUS_proclaim_austrian_empire,AUS_integrate_hungary
AUS_beyond_our_old_lands,AUS_proclaim_austrian_empire
AUS_clamp_down_on_dnsap,AUS_totalitarian_safety
AUS_supporting_italy_in_ethiopia_focus,AUS_clamp_down_on_dnsap
AUS_approach_democratic_guarantors,AUS_clamp_down_on_dnsap
AUS_reach_out_to_italy,AUS_clamp_down_on_dnsap
AUS_refine_vaterlandische_front,AUS_reach_out_to_italy
AUS_seek_agreement_for_rearmament,AUS_refine_vaterlandische_front
AUS_disregard_the_treaties,AUS_refine_vaterlandische_front
AUS_rapid_rearmament,AUS_disregard_the_treaties
AUS_integrate_dnsap_remnants,AUS_refine_vaterlandische_front
AUS_heimwehr_support,AUS_integrate_dnsap_remnants
AUS_spanish_intervention,AUS_rapid_rearmament
AUS_spanish_intervention,AUS_heimwehr_support
AUS_demand_part_of_spanish_winnings,AUS_spanish_intervention
AUS_invite_spanish_refugees,AUS_spanish_intervention
AUS_frontmiliz_focus,AUS_heimwehr_support
AUS_frontmiliz_focus,AUS_rapid_rearmament
AUS_fit_for_fight,AUS_frontmiliz_focus
AUS_form_nachrichtenabteilun,AUS_fit_for_fight
AUS_wienfilm_propaganda_effort,AUS_fit_for_fight
AUS_consolidate_industries,AUS_fit_for_fight
AUS_universitat_graz,AUS_consolidate_industries
AUS_recruiting_the_graduates,AUS_universitat_graz
AUS_heritage_of_an_empire,AUS_form_nachrichtenabteilun
AUS_second_brothers_war,AUS_heritage_of_an_empire
AUS_an_improved_german_state,AUS_second_brothers_war
AUS_restoring_our_rightful_flag,AUS_an_improved_german_state
AUS_seek_to_purchase_alaska,AUS_an_improved_german_state
AUS_seek_papal_support,AUS_regulate_austrian_finance_sector
AUS_invest_in_erzberg_steel_mines,AUS_regulate_austrian_finance_sector
AUS_courting_the_princess_of_industry,AUS_invest_in_erzberg_steel_mines
AUS_expand_stpoltner_steelworks,AUS_courting_the_princess_of_industry
AUS_invest_in_semperit_synthetics,AUS_expand_stpoltner_steelworks
AUS_pulverfabrik_skodawerke,AUS_expand_stpoltner_steelworks
AUS_the_matzen_oil_fields,AUS_pulverfabrik_skodawerke
AUS_architechtual_advancements,AUS_regulate_austrian_finance_sector
AUS_autobahn_west,AUS_architechtual_advancements
AUS_autobahn_south,AUS_architechtual_advancements
AUS_autobahn_east,AUS_architechtual_advancements
AUS_bbo_focus,AUS_autobahn_east
AUS_economic_resuscitation,AUS_regulate_austrian_finance_sector
AUS_devalue_the_schilling,AUS_economic_resuscitation
AUS_bring_phonix_insurance_from_the_ashes,AUS_devalue_the_schilling
AUS_great_austrian_economic_push,AUS_devalue_the_schilling
AUS_volkschule,AUS_great_austrian_economic_push
AUS_industrialization_effort,AUS_regulate_austrian_finance_sector
AUS_invest_in_alpen_elektrowerke,AUS_industrialization_effort
AUS_invest_in_kapsch,AUS_industrialization_effort
AUS_construction_guilds,AUS_invest_in_kapsch
AUS_apprentice_programmes,AUS_construction_guilds
AUS_preparing_the_industry,AUS_osterreichische_luftstreitkrafte
AUS_purchase_foreign_designs,AUS_preparing_the_industry
AUS_focus_on_domestic_production,AUS_preparing_the_industry
AUS_flight_schools,AUS_purchase_foreign_designs
AUS_seek_international_partners,AUS_purchase_foreign_designs
AUS_air_research_boost,AUS_seek_international_partners
AUS_revitalize_austrian_air_industry,AUS_focus_on_domestic_production
AUS_light_specialization,AUS_revitalize_austrian_air_industry
AUS_medium_specialization,AUS_revitalize_austrian_air_industry
AUS_heavy_specialization,AUS_revitalize_austrian_air_industry
AUS_air_base_intiative,AUS_light_specialization
AUS_wien_anti_air_effort,AUS_light_specialization
AUS_radar_effort,AUS_light_specialization
AUS_neustadter_flugzeugwerke,AUS_air_base_intiative
AUS_aerial_strategies,AUS_neustadter_flugzeugwerke
AUS_militarization_effort,AUS_secret_rearmament
AUS_osterreichische_bundesheer,AUS_militarization_effort
AUS_standardized_army_training,AUS_militarization_effort
AUS_osterreichische_fallschirmsjager,AUS_osterreichische_bundesheer
AUS_osterreichische_fallschirmsjager,AUS_preparing_the_industry
AUS_osterreichische_gebirgsjager,AUS_standardized_army_training
AUS_osterreichische_seebataillon,AUS_standardized_army_training
AUS_osterreichische_seebataillon,AUS_rebuild_the_armada
AUS_steyr_arms_investment,AUS_osterreichische_bundesheer
AUS_supporting_the_troops,AUS_osterreichische_bundesheer
AUS_improve_army_logistics,AUS_steyr_arms_investment
AUS_reinforcing_the_supply_network,AUS_improve_army_logistics
AUS_follow_the_jansa_plan,AUS_osterreichische_bundesheer
AUS_bring_generals_out_of_retirement,AUS_follow_the_jansa_plan
AUS_the_homeland_front,AUS_follow_the_jansa_plan
AUS_fortify_the_traun_line,AUS_the_homeland_front
AUS_extend_the_traun_line,AUS_fortify_the_traun_line
AUS_establish_bohme_plan,AUS_osterreichische_bundesheer
AUS_intensify_training_efforts,AUS_establish_bohme_plan
AUS_heeding_the_call_of_duty,AUS_intensify_training_efforts
AUS_strengthen_the_arms_industry,AUS_heeding_the_call_of_duty
AUS_improved_warfare_strategies,AUS_strengthen_the_arms_industry
AUS_hirtenberger_artillery,AUS_standardized_army_training
AUS_saurerwerke,AUS_hirtenberger_artillery
AUS_graf_und_stift_focus,AUS_hirtenberger_artillery
AUS_invite_foreign_tank_designers,AUS_graf_und_stift_focus
AUS_basic_tanks,AUS_invite_foreign_tank_designers
AUS_rebuild_the_armada,AUS_reestablish_austrian_navy
AUS_revive_stt,AUS_rebuild_the_armada
AUS_streamline_production,AUS_rebuild_the_armada
AUS_continue_old_production,AUS_streamline_production
AUS_continue_old_production,AUS_revive_stt
AUS_reclaim_dockyards,AUS_rebuild_the_armada
AUS_promote_admirals,AUS_reclaim_dockyards
AUS_defending_the_coast,AUS_reestablish_austrian_navy
AUS_elin,AUS_defending_the_coast
AUS_light_ship_bonus,AUS_defending_the_coast
AUS_coastal_defence_forts,AUS_light_ship_bonus
AUS_naval_efficiency,AUS_coastal_defence_forts
ah_equipment_effort,ah_army_effort
ah_motorization_effort,ah_army_effort
ah_doctrine_effort,ah_army_effort
ah_equipment_effort_2,ah_equipment_effort
ah_mechanization_effort,ah_motorization_effort
ah_doctrine_effort_2,ah_doctrine_effort
ah_equipment_effort_3,ah_equipment_effort_2
ah_armor_effort,ah_mechanization_effort
ah_special_forces,ah_equipment_effort_3
ah_special_forces,ah_doctrine_effort_2
ah_special_forces,ah_armor_effort
ah_fighter_focus,ah_aviation_effort
ah_bomber_focus,ah_aviation_effort
ah_aviation_effort_2,ah_bomber_focus
ah_CAS_effort,ah_aviation_effort_2
ah_CAS_effort,ah_motorization_effort
ah_rocket_effort,ah_aviation_effort_2
ah_rocket_effort,ah_infrastructure_effort
ah_NAV_effort,ah_aviation_effort_2
ah_NAV_effort,ah_flexible_navy
ah_flexible_navy,ah_naval_effort
ah_large_navy,ah_naval_effort
ah_submarine_effort,ah_flexible_navy
ah_cruiser_effort,ah_large_navy
ah_destroyer_effort,ah_submarine_effort
ah_capital_ships_effort,ah_cruiser_effort
ah_construction_effort,ah_industrial_effort
ah_production_effort,ah_industrial_effort
ah_construction_effort_2,ah_construction_effort
ah_production_effort_2,ah_production_effort
ah_infrastructure_effort,ah_construction_effort_2
ah_production_effort_3,ah_production_effort_2
ah_infrastructure_effort_2,ah_infrastructure_effort
ah_construction_effort_3,ah_infrastructure_effort
ah_nuclear_effort,ah_infrastructure_effort_2
ah_extra_tech_slot,ah_infrastructure_effort_2
ah_extra_tech_slot_2,ah_extra_tech_slot
ah_secret_weapons,ah_infrastructure_effort_2
ah_collectivist_ethos,ah_political_effort
ah_nationalism_focus,ah_collectivist_ethos
ah_internationalism_focus,ah_collectivist_ethos
ah_liberty_ethos,ah_political_effort
ah_militarism,ah_nationalism_focus
ah_political_correctness,ah_internationalism_focus
ah_neutrality_focus,ah_liberty_ethos
ah_interventionism_focus,ah_liberty_ethos
ah_military_youth,ah_militarism
ah_deterrence,ah_neutrality_focus
ah_volunteer_corps,ah_interventionism_focus
ah_paramilitarism,ah_military_youth
ah_indoctrination_focus,ah_political_correctness
ah_foreign_expeditions,ah_volunteer_corps
ah_why_we_fight,ah_foreign_expeditions
ah_political_commissars,ah_indoctrination_focus
ah_ideological_fanaticism,ah_paramilitarism
ah_technology_sharing,ah_ideological_fanaticism
BALTIC_axis_investments,BALTIC_rejoin_the_railways
BALTIC_german_war_economics,BALTIC_axis_investments
BALTIC_autobahn,BALTIC_german_war_economics
BALTIC_autobahn,BALTIC_german_tank_licences
BALTIC_eastwall,BALTIC_german_war_economics
BALTIC_eastwall,BALTIC_german_tank_licences
BALTIC_balticwall,BALTIC_eastwall
BALTIC_german_tank_licences,BALTIC_axis_investments
BALTIC_german_baltic_industry,BALTIC_german_tank_licences
BALTIC_german_baltic_industry,BALTIC_german_war_economics
BALTIC_request_german_support,BALTIC_german_baltic_industry
BALTIC_renew_allied_trade,BALTIC_rejoin_the_railways
BALTIC_ford_motors,BALTIC_renew_allied_trade
BALTIC_crossley_motors,BALTIC_ford_motors
BALTIC_british_designers,BALTIC_crossley_motors
BALTIC_british_aircraft,BALTIC_renew_allied_trade
BALTIC_allied_shipments,BALTIC_british_aircraft
BALTIC_baltic_fleet,BALTIC_allied_shipments
BALTIC_attract_workers_to_capital,BALTIC_rejoin_the_railways
BALTIC_rebuild_forts,BALTIC_attract_workers_to_capital
BALTIC_arm_the_nation,BALTIC_rebuild_forts
BALTIC_unchain_education,BALTIC_rebuild_forts
BALTIC_technology_sharing,BALTIC_unchain_education
BALTIC_defence_of_our_nation,BALTIC_arm_the_nation
BALTIC_modernize_industry,BALTIC_rejoin_the_railways
BALTIC_domestic_motors,BALTIC_modernize_industry
BALTIC_school_of_aviation,BALTIC_modernize_industry
BALTIC_original_designs,BALTIC_domestic_motors
BALTIC_arms_industry,BALTIC_original_designs
BALTIC_arms_industry,BALTIC_defence_of_our_nation
BALTIC_natural_resources,BALTIC_modernize_industry
BALTIC_trade_with_neighbors,BALTIC_natural_resources
BALTIC_invest_in_baltic_trade,BALTIC_natural_resources
BALTIC_seek_support_of_soviets,BALTIC_restore_workers_republic
BALTIC_soviet_equipment,BALTIC_seek_support_of_soviets
BALTIC_soviet_volunteer_forces,BALTIC_seek_support_of_soviets
BALTIC_soviet_military_staff,BALTIC_seek_support_of_soviets
BALTIC_communist_opposition,BALTIC_restore_workers_republic
BALTIC_forment_disloyalty,BALTIC_communist_opposition
BALTIC_concessions_for_catholics,BALTIC_communist_opposition
BALTIC_secure_military_support,BALTIC_communist_opposition
BALTIC_overthrow_the_government,BALTIC_soviet_equipment
BALTIC_sieze_the_means_of_production,BALTIC_overthrow_the_government
BALTIC_revolutionary_cabinet,BALTIC_overthrow_the_government
BALTIC_direct_intervention,BALTIC_overthrow_the_government
BALTIC_direct_intervention,BALTIC_seek_support_of_soviets
BALTIC_squash_resistance,BALTIC_revolutionary_cabinet
BALTIC_purge_of_our_own,BALTIC_squash_resistance
BALTIC_crush_forest_brothers,BALTIC_purge_of_our_own
BALTIC_red_army,BALTIC_squash_resistance
BALTIC_align_paramilitarists,BALTIC_red_army
BALTIC_influence_neighbours,BALTIC_revolutionary_cabinet
BALTIC_arm_baltic_reds,BALTIC_influence_neighbours
BALTIC_belarus_ssr,BALTIC_revolutionary_cabinet
BALTIC_end_bourgeouis_dictatorships,BALTIC_belarus_ssr
BALTIC_focus_on_the_interior,BALTIC_revolutionary_cabinet
BALTIC_focus_on_the_interior_2,BALTIC_focus_on_the_interior
BALTIC_united_baltic_ssr,BALTIC_end_bourgeouis_dictatorships
BALTIC_western_revolution,BALTIC_united_baltic_ssr
BALTIC_western_revolution,BALTIC_align_paramilitarists
BALTIC_finnish_invasion,BALTIC_western_revolution
BALTIC_path_to_the_north_sea,BALTIC_western_revolution
BALTIC_end_swedish_neutrality,BALTIC_path_to_the_north_sea
BALTIC_end_swedish_neutrality,BALTIC_finnish_invasion
BALTIC_free_the_workers_of_poland,BALTIC_western_revolution
BEL_independent_neutral_and_loyal,BEL_perpetual_neutrality
BEL_defensive_neutrality,BEL_independent_neutral_and_loyal
BEL_national_redoubt_at_antwerp,BEL_defensive_neutrality
BEL_belgian_gates,BEL_defensive_neutrality
BEL_fortify_liege,BEL_national_redoubt_at_antwerp
BEL_iron_wall,BEL_belgian_gates
BEL_eben_emael_fortress,BEL_fortify_liege
BEL_our_southern_neighbour,BEL_iron_wall
BEL_koningshooikt_wavre_line,BEL_eben_emael_fortress
BEL_koningshooikt_wavre_line,BEL_iron_wall
BEL_mobilize_the_nation,BEL_our_southern_neighbour
BEL_flooded_tank_barriers,BEL_koningshooikt_wavre_line
BEL_protect_against_france,BEL_our_southern_neighbour
BEL_dam_the_consequences,BEL_flooded_tank_barriers
BEL_defensive_reorganization,BEL_mobilize_the_nation
BEL_defensive_reorganization,BEL_koningshooikt_wavre_line
BEL_defense_bill,BEL_independent_neutral_and_loyal
BEL_royal_military_academy,BEL_defense_bill
BEL_multi_language_courses,BEL_royal_military_academy
BEL_department_of_telecommunications,BEL_royal_military_academy
BEL_department_of_ballistic_metrology,BEL_royal_military_academy
BEL_resist_and_bite,BEL_multi_language_courses
BEL_center_for_advanced_military_studies,BEL_multi_language_courses
BEL_center_for_advanced_military_studies,BEL_department_of_telecommunications
BEL_anti_tank_guns,BEL_department_of_ballistic_metrology
BEL_junior_officer_training,BEL_royal_military_academy
BEL_belgian_special_forces,BEL_resist_and_bite
BEL_senior_officer_training,BEL_center_for_advanced_military_studies
BEL_fonderie_royale_de_canons_liege,BEL_department_of_ballistic_metrology
BEL_interpreters,BEL_belgian_special_forces
BEL_center_of_nuclear_chemistry,BEL_center_for_advanced_military_studies
BEL_strategic_doctrine_development,BEL_junior_officer_training
BEL_belgian_tank_development,BEL_strategic_doctrine_development
BEL_belgian_tank_development,BEL_fonderie_royale_de_canons_liege
BEL_doctrinal_innovations,BEL_strategic_doctrine_development
BEL_modernized_army,BEL_defensive_reorganization
BEL_modernized_army,BEL_senior_officer_training
BEL_modernized_army,BEL_doctrinal_innovations
BEL_increased_length_of_service,BEL_defense_bill
BEL_fn_herstal,BEL_defense_bill
BEL_poudreries_reunies_de_belgique,BEL_fn_herstal
BEL_minerva_imperia,BEL_fn_herstal
BEL_minerva_imperia,BEL_dyle_plan
BEL_legacy_of_the_great_war,BEL_minerva_imperia
BEL_repudiate_treaty_with_france,BEL_independent_neutral_and_loyal
BEL_dyle_plan,BEL_repudiate_treaty_with_france
BEL_government_of_national_unity,BEL_government_resigns
BEL_investigate_bribery_charges,BEL_government_resigns
BEL_royal_intervention,BEL_investigate_bribery_charges
BEL_royal_intervention,BEL_government_of_national_unity
BEL_royal_intervention,BEL_repudiate_treaty_with_france
BEL_paul_emile_janson,BEL_royal_intervention
BEL_plan_de_man,BEL_paul_emile_janson
BEL_economic_recovery,BEL_plan_de_man
BEL_economic_recovery,BEL_dyle_plan
BEL_adriaan_martens_crisis,BEL_economic_recovery
BEL_benelux_union,BEL_adriaan_martens_crisis
BEL_tripartite_government,BEL_adriaan_martens_crisis
BEL_the_council_of_europe,BEL_benelux_union
BEL_broken_neutrality,BEL_tripartite_government
BEL_degrelle,BEL_royal_intervention
BEL_support_the_rexists,BEL_degrelle
BEL_dissolve_political_parties,BEL_support_the_rexists
BEL_the_flemish_question,BEL_support_the_rexists
BEL_christian_corporatism,BEL_the_flemish_question
BEL_legacy_of_the_soldier_king,BEL_the_flemish_question
BEL_the_lost_tribe,BEL_christian_corporatism
BEL_the_lost_tribe,BEL_legacy_of_the_soldier_king
BEL_invite_german_tank_organization,BEL_the_lost_tribe
BEL_the_walloon_legion,BEL_the_lost_tribe
